drugbank_id	inchikey	inchikey14
DB00198	VSZGPKBBMSAYNT-RRFJBIMHSA-N	VSZGPKBBMSAYNT
DB00199	ULGZDMOVFRHVEP-RWJQBGPGSA-N	ULGZDMOVFRHVEP
DB00200	RHYVGCKRBKDRDX-RQJMMSBLSA-L	RHYVGCKRBKDRDX
DB00201	RYYVLZVUVIJVGH-UHFFFAOYSA-N	RYYVLZVUVIJVGH
DB00202	AXOIZCJOOAYSMI-UHFFFAOYSA-N	AXOIZCJOOAYSMI
DB00203	BNRNXUUZRGQAQC-UHFFFAOYSA-N	BNRNXUUZRGQAQC
DB00204	IXTMWRCNAAVVAI-UHFFFAOYSA-N	IXTMWRCNAAVVAI
DB00205	WKSAUQYGYAYLPV-UHFFFAOYSA-N	WKSAUQYGYAYLPV
DB00206	QEVHRUUCFGRFIF-MDEJGZGSSA-N	QEVHRUUCFGRFIF
DB00207	MQTOSJVFKKJCRP-BICOPXKESA-N	MQTOSJVFKKJCRP
DB00208	PHWBOXQYWZNQIN-UHFFFAOYSA-N	PHWBOXQYWZNQIN
DB00209	OYYDSUSKLWTMMQ-AIZNXBIQSA-N	OYYDSUSKLWTMMQ
DB00210	LZCDAPDGXCYOEH-UHFFFAOYSA-N	LZCDAPDGXCYOEH
DB00211	PTKSEFOSCHHMPD-UHFFFAOYSA-N	PTKSEFOSCHHMPD
DB00212	UXIGZRQVLGFTOU-VQXQMPIVSA-N	UXIGZRQVLGFTOU
DB00213	IQPSEEYGBUAQFF-UHFFFAOYSA-N	IQPSEEYGBUAQFF
DB00214	NGBFQHCMQULJNZ-UHFFFAOYSA-N	NGBFQHCMQULJNZ
DB00215	WSEQXVZVJXJVFP-UHFFFAOYSA-N	WSEQXVZVJXJVFP
DB00216	PWVXXGRKLHYWKM-LJQANCHMSA-N	PWVXXGRKLHYWKM
DB00217	NIVZHWNOUVJHKV-UHFFFAOYSA-N	NIVZHWNOUVJHKV
DB00218	FABPRXSRWADJSP-MEDUHNTESA-N	FABPRXSRWADJSP
DB00219	GFRUPHOKLBPHTQ-UHFFFAOYSA-N	GFRUPHOKLBPHTQ
DB00220	QAGYKUNXZHXKMR-HKWSIXNMSA-N	QAGYKUNXZHXKMR
DB00221	HUYWAWARQUIQLE-UHFFFAOYSA-N	HUYWAWARQUIQLE
DB00222	WIGIZIANZCJQQY-UHFFFAOYSA-N	WIGIZIANZCJQQY
DB00223	WXURHACBFYSXBI-XHIJKXOTSA-N	WXURHACBFYSXBI
DB00224	CBVCZFGXHXORBI-PXQQMZJSSA-N	CBVCZFGXHXORBI
DB00225	RZESKRXOCXWCFX-UHFFFAOYSA-K	RZESKRXOCXWCFX
DB00226	HPBNRIOWIXYZFK-UHFFFAOYSA-N	HPBNRIOWIXYZFK
DB00227	PCZOHLXUXFIOCF-BXMDZJJMSA-N	PCZOHLXUXFIOCF
DB00228	JPGQOUSTVILISH-UHFFFAOYSA-N	JPGQOUSTVILISH
DB00229	QYQDKDWGWDOFFU-IUODEOHRSA-N	QYQDKDWGWDOFFU
DB00230	AYXYPKUFHZROOJ-ZETCQYMHSA-N	AYXYPKUFHZROOJ
DB00231	SEQDDYPDSLOBDC-UHFFFAOYSA-N	SEQDDYPDSLOBDC
DB00232	CESYKOGBSMNBPD-UHFFFAOYSA-N	CESYKOGBSMNBPD
DB00233	WUBBRNOQWQTFEX-UHFFFAOYSA-N	WUBBRNOQWQTFEX
DB00234	CBQGYUDMJHNJBX-RTBURBONSA-N	CBQGYUDMJHNJBX
DB00235	PZRHRDRVRGEVNW-UHFFFAOYSA-N	PZRHRDRVRGEVNW
DB00236	NJBFOOCLYDNZJN-UHFFFAOYSA-N	NJBFOOCLYDNZJN
DB00237	ZRIHAIZYIMGOAB-UHFFFAOYSA-N	ZRIHAIZYIMGOAB
DB00238	NQDJXKOVJZTUJA-UHFFFAOYSA-N	NQDJXKOVJZTUJA
DB00239	QRJJEGAJXVEBNE-HKOYGPOVSA-N	QRJJEGAJXVEBNE
DB00240	FJXOGVLKCZQRDN-PHCHRAKRSA-N	FJXOGVLKCZQRDN
DB00241	UZVHFVZFNXBMQJ-UHFFFAOYSA-N	UZVHFVZFNXBMQJ
DB00242	PTOAARAWEBMLNO-KVQBGUIXSA-N	PTOAARAWEBMLNO
DB00243	XKLMZUWKNUAPSZ-UHFFFAOYSA-N	XKLMZUWKNUAPSZ
DB00244	KBOPZPXVLCULAV-UHFFFAOYSA-N	KBOPZPXVLCULAV
DB00245	GIJXKZJWITVLHI-YOFSQIOKSA-N	GIJXKZJWITVLHI
DB00246	MVWVFYHBGMAFLY-UHFFFAOYSA-N	MVWVFYHBGMAFLY
DB00247	KPJZHOPZRAFDTN-NQUBZZJWSA-N	KPJZHOPZRAFDTN
DB00248	KORNTPPJEAJQIU-KJXAQDMKSA-N	KORNTPPJEAJQIU
DB00249	XQFRJNBWHJMXHO-RRKCRQDMSA-N	XQFRJNBWHJMXHO
DB00250	MQJKPEGWNLWLTK-UHFFFAOYSA-N	MQJKPEGWNLWLTK
DB00251	BLSQLHNBWJLIBQ-OZXSUGGESA-N	BLSQLHNBWJLIBQ
DB00252	CXOFVDLJLONNDW-UHFFFAOYSA-N	CXOFVDLJLONNDW
DB00253	GZENKSODFLBBHQ-ILSZZQPISA-N	GZENKSODFLBBHQ
DB00254	SGKRLCUYIXIAHR-AKNGSSGZSA-N	SGKRLCUYIXIAHR
DB00255	RGLYKWWBQGJZGM-ISLYRVAYSA-N	RGLYKWWBQGJZGM
DB00256	PZTCVADFMACKLU-UEPZRUIBSA-N	PZTCVADFMACKLU
DB00257	VNFPBHJOKIVQEB-UHFFFAOYSA-N	VNFPBHJOKIVQEB
DB00258	QTBSBXVTEAMEQO-UHFFFAOYSA-M	QTBSBXVTEAMEQO
DB00259	FDDDEECHVMSUSB-UHFFFAOYSA-N	FDDDEECHVMSUSB
DB00260	DYDCUQKUCUHJBH-UWTATZPHSA-N	DYDCUQKUCUHJBH
DB00261	OTBXOEAOVRKTNQ-UHFFFAOYSA-N	OTBXOEAOVRKTNQ
DB00262	DLGOEMSEDOSKAD-UHFFFAOYSA-N	DLGOEMSEDOSKAD
DB00263	NHUHCSRWZMLRLA-UHFFFAOYSA-N	NHUHCSRWZMLRLA
DB00264	IUBSYMUCCVWXPE-UHFFFAOYSA-N	IUBSYMUCCVWXPE
DB00265	DNTGGZPQPQTDQF-UHFFFAOYSA-N	DNTGGZPQPQTDQF
DB00266	DOBMPNYZJYQDGZ-UHFFFAOYSA-N	DOBMPNYZJYQDGZ
DB00267	HJJDBAOLQAWBMH-YCRCPZNHSA-N	HJJDBAOLQAWBMH
DB00268	UHSKFQJFRQCDBE-UHFFFAOYSA-N	UHSKFQJFRQCDBE
DB00269	BFPSDSIWYFKGBC-UHFFFAOYSA-N	BFPSDSIWYFKGBC
DB00270	HMJIYCCIJYRONP-UHFFFAOYSA-N	HMJIYCCIJYRONP
DB00271	YVPYQUNUQOZFHG-UHFFFAOYSA-N	YVPYQUNUQOZFHG
DB00272	JXDFEQONERDKSS-UHFFFAOYSA-N	JXDFEQONERDKSS
DB00273	KJADKKWYZYXHBB-XBWDGYHZSA-N	KJADKKWYZYXHBB
DB00274	SNBUBQHDYVFSQF-HIFRSBDPSA-N	SNBUBQHDYVFSQF
DB00275	VTRAEEWXHOVJFV-UHFFFAOYSA-N	VTRAEEWXHOVJFV
DB00276	XCPGHVQEEXUHNC-UHFFFAOYSA-N	XCPGHVQEEXUHNC
DB00277	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	ZFXYFBGIUFBOJW
DB00278	KXNPVXPOPUZYGB-IOVMHBDKSA-N	KXNPVXPOPUZYGB
DB00279	AUYYCJSJGJYCDS-LBPRGKRZSA-N	AUYYCJSJGJYCDS
DB00280	UVTNFZQICZKOEM-UHFFFAOYSA-N	UVTNFZQICZKOEM
DB00281	NNJVILVZKWQKPM-UHFFFAOYSA-N	NNJVILVZKWQKPM
DB00282	WRUUGTRCQOWXEG-UHFFFAOYSA-N	WRUUGTRCQOWXEG
DB00283	YNNUSGIPVFPVBX-NHCUHLMSSA-N	YNNUSGIPVFPVBX
DB00284	CEMXHAPUFJOOSV-XGWNLRGSSA-N	CEMXHAPUFJOOSV
DB00285	PNVNVHUZROJLTJ-UHFFFAOYSA-N	PNVNVHUZROJLTJ
DB00287	MKPLKVHSHYCHOC-AHTXBMBWSA-N	MKPLKVHSHYCHOC
DB00288	ILKJAFIWWBXGDU-MOGDOJJUSA-N	ILKJAFIWWBXGDU
DB00289	VHGCDTVCOLNTBX-QGZVFWFLSA-N	VHGCDTVCOLNTBX
DB00290	OYVAGSVQBOHSSS-WXFSZRTFSA-O	OYVAGSVQBOHSSS
DB00291	JCKYGMPEJWAADB-UHFFFAOYSA-N	JCKYGMPEJWAADB
DB00292	NPUKDXXFDDZOKR-LLVKDONJSA-N	NPUKDXXFDDZOKR
DB00293	IVTVGDXNLFLDRM-HNNXBMFYSA-N	IVTVGDXNLFLDRM
DB00294	GCKFUYQCUCGESZ-BPIQYHPVSA-N	GCKFUYQCUCGESZ
DB00295	BQJCRHHNABKAKU-KBQPJGBKSA-N	BQJCRHHNABKAKU
DB00296	ZKMNUMMKYBVTFN-HNNXBMFYSA-N	ZKMNUMMKYBVTFN
DB00297	LEBVLXFERQHONN-UHFFFAOYSA-N	LEBVLXFERQHONN
DB00298	RFWZESUMWJKKRN-UHFFFAOYSA-N	RFWZESUMWJKKRN
DB00299	JNTOCHDNEULJHD-UHFFFAOYSA-N	JNTOCHDNEULJHD
DB00300	JFVZFKDSXNQEJW-CQSZACIVSA-N	JFVZFKDSXNQEJW
DB00301	UIOFUWFRIANQPC-JKIFEVAISA-N	UIOFUWFRIANQPC
DB00302	GYDJEQRTZSCIOI-UHFFFAOYSA-N	GYDJEQRTZSCIOI
DB00303	JUZNIMUFDBIJCM-ANEDZVCMSA-N	JUZNIMUFDBIJCM
DB00304	RPLCPCMSCLEKRS-BPIQYHPVSA-N	RPLCPCMSCLEKRS
DB00305	NWIBSHFKIJFRCO-WUDYKRTCSA-N	NWIBSHFKIJFRCO
DB00306	BJVVMKUXKQHWJK-UHFFFAOYSA-N	BJVVMKUXKQHWJK
DB00307	NAVMQTYZDKMPEU-UHFFFAOYSA-N	NAVMQTYZDKMPEU
DB00308	ALOBUEHUHMBRLE-UHFFFAOYSA-N	ALOBUEHUHMBRLE
DB00309	HHJUWIANJFBDHT-ZVTSDNJWSA-N	HHJUWIANJFBDHT
DB00310	JIVPVXMEBJLZRO-UHFFFAOYSA-N	JIVPVXMEBJLZRO
DB00311	OUZWUKMCLIBBOG-UHFFFAOYSA-N	OUZWUKMCLIBBOG
DB00312	WEXRUCMBJFQVBZ-UHFFFAOYSA-N	WEXRUCMBJFQVBZ
DB00313	NIJJYAXOARWZEE-UHFFFAOYSA-N	NIJJYAXOARWZEE
DB00314	JNIIDKODPGHQSS-MCKTVZHLSA-N	JNIIDKODPGHQSS
DB00315	ULSDMUVEXKOYBU-ZDUSSCGKSA-N	ULSDMUVEXKOYBU
DB00316	RZVAJINKPMORJF-UHFFFAOYSA-N	RZVAJINKPMORJF
DB00317	XGALLCVXEZPNRQ-UHFFFAOYSA-N	XGALLCVXEZPNRQ
DB00318	OROGSEYTTFOCAN-DNJOTXNNSA-N	OROGSEYTTFOCAN
DB00319	IVBHGBMCVLDMKU-GXNBUGAJSA-N	IVBHGBMCVLDMKU
DB00320	LUZRJRNZXALNLM-JGRZULCMSA-N	LUZRJRNZXALNLM
DB00321	KRMDCWKBEZIMAB-UHFFFAOYSA-N	KRMDCWKBEZIMAB
DB00322	ODKNJVUHOIMIIZ-RRKCRQDMSA-N	ODKNJVUHOIMIIZ
DB00323	MIQPIUSUKVNLNT-UHFFFAOYSA-N	MIQPIUSUKVNLNT
DB00324	FAOZLTXFLGPHNG-KNAQIMQKSA-N	FAOZLTXFLGPHNG
DB00325	XFXPMWWXUTWYJX-UHFFFAOYSA-N	XFXPMWWXUTWYJX
DB00326	KWMLJOLKUYYJFJ-GASJEMHNSA-M	KWMLJOLKUYYJFJ
DB00327	WVLOADHCBXTIJK-YNHQPCIGSA-N	WVLOADHCBXTIJK
DB00328	CGIGDMFJXJATDK-UHFFFAOYSA-N	CGIGDMFJXJATDK
DB00330	AEUTYOVWOVBAKS-UWVGGRQHSA-N	AEUTYOVWOVBAKS
DB00331	XZWYZXLIPXDOLR-UHFFFAOYSA-N	XZWYZXLIPXDOLR
DB00332	OEXHQOGQTVQTAT-BZQJJPTISA-N	OEXHQOGQTVQTAT
DB00333	USSIQXCVUWKGNF-UHFFFAOYSA-N	USSIQXCVUWKGNF
DB00334	KVWDHTXUZHCGIO-UHFFFAOYSA-N	KVWDHTXUZHCGIO
DB00335	METKIMKYRPQLGS-UHFFFAOYSA-N	METKIMKYRPQLGS
DB00336	IAIWVQXQOWNYOU-FPYGCLRLSA-N	IAIWVQXQOWNYOU
DB00337	KASDHRXLYQOAKZ-XDSKOBMDSA-N	KASDHRXLYQOAKZ
DB00338	SUBDBMMJDZJVOS-UHFFFAOYSA-N	SUBDBMMJDZJVOS
DB00339	IPEHBUMCGVEMRF-UHFFFAOYSA-N	IPEHBUMCGVEMRF
DB00340	MJFJKKXQDNNUJF-UHFFFAOYSA-N	MJFJKKXQDNNUJF
DB00341	ZKLPARSLTMPFCP-UHFFFAOYSA-N	ZKLPARSLTMPFCP
DB00342	GUGOEEXESWIERI-UHFFFAOYSA-N	GUGOEEXESWIERI
DB00343	HSUGRBWQSSZJOP-RTWAWAEBSA-N	HSUGRBWQSSZJOP
DB00344	BWPIARFWQZKAIA-UHFFFAOYSA-N	BWPIARFWQZKAIA
DB00345	HSMNQINEKMPTIC-UHFFFAOYSA-N	HSMNQINEKMPTIC
DB00346	WNMJYKCGWZFFKR-UHFFFAOYSA-N	WNMJYKCGWZFFKR
DB00347	IRYJRGCIQBGHIV-UHFFFAOYSA-N	IRYJRGCIQBGHIV
DB00348	OUBCNLGXQFSTLU-UHFFFAOYSA-N	OUBCNLGXQFSTLU
DB00349	CXOXHMZGEKVPMT-UHFFFAOYSA-N	CXOXHMZGEKVPMT
DB00350	ZIMGGGWCDYVHOY-UHFFFAOYSA-N	ZIMGGGWCDYVHOY
DB00351	RQZAXGRLVPAYTJ-GQFGMJRRSA-N	RQZAXGRLVPAYTJ
DB00352	WYWHKKSPHMUBEB-UHFFFAOYSA-N	WYWHKKSPHMUBEB
DB00353	UNBRKDKAWYKMIV-QWQRMKEZSA-N	UNBRKDKAWYKMIV
DB00354	MOYGZHXDRJNJEP-UHFFFAOYSA-N	MOYGZHXDRJNJEP
DB00355	WZPBZJONDBGPKJ-VEHQQRBSSA-N	WZPBZJONDBGPKJ
DB00356	TZFWDZFKRBELIQ-UHFFFAOYSA-N	TZFWDZFKRBELIQ
DB00357	ROBVIMPUHSLWNV-UHFFFAOYSA-N	ROBVIMPUHSLWNV
DB00358	XEEQGYMUWCZPDN-UHFFFAOYSA-N	XEEQGYMUWCZPDN
DB00359	SEEPANYCNGTZFQ-UHFFFAOYSA-N	SEEPANYCNGTZFQ
DB00360	FNKQXYHWGSIFBK-RPDRRWSUSA-N	FNKQXYHWGSIFBK
DB00361	GBABOYUKABKIAF-IELIFDKJSA-N	GBABOYUKABKIAF
DB00362	JHVAMHSQVVQIOT-MFAJLEFUSA-N	JHVAMHSQVVQIOT
DB00363	QZUDBNBUXVUHMW-UHFFFAOYSA-N	QZUDBNBUXVUHMW
DB00364	MPCLXZPBHKCSSN-QRDGSJRXSA-F	MPCLXZPBHKCSSN
DB00365	AIJTTZAVMXIJGM-UHFFFAOYSA-N	AIJTTZAVMXIJGM
DB00366	HCFDWZZGGLSKEP-UHFFFAOYSA-N	HCFDWZZGGLSKEP
DB00367	WWYNJERNGUHSAO-XUDSTZEESA-N	WWYNJERNGUHSAO
DB00368	SFLSHLFXELFNJZ-QMMMGPOBSA-N	SFLSHLFXELFNJZ
DB00369	VWFCHDSQECPREK-LURJTMIESA-N	VWFCHDSQECPREK
DB00370	RONZAEMNMFQXRA-UHFFFAOYSA-N	RONZAEMNMFQXRA
DB00371	NPPQSCRMBWNHMW-UHFFFAOYSA-N	NPPQSCRMBWNHMW
DB00372	XCTYLCDETUVOIP-UHFFFAOYSA-N	XCTYLCDETUVOIP
DB00373	BLJRIMJGRPQVNF-JTQLQIEISA-N	BLJRIMJGRPQVNF
DB00374	PAJMKGZZBBTTOY-ZFORQUDYSA-N	PAJMKGZZBBTTOY
DB00376	HWHLPVGTWGOCJO-UHFFFAOYSA-N	HWHLPVGTWGOCJO
DB00377	CPZBLNMUGSZIPR-NVXWUHKLSA-N	CPZBLNMUGSZIPR
DB00378	JGMOKGBVKVMRFX-HQZYFCCVSA-N	JGMOKGBVKVMRFX
DB00379	VLPIATFUUWWMKC-UHFFFAOYSA-N	VLPIATFUUWWMKC
DB00380	BMKDZUISNHGIBY-ZETCQYMHSA-N	BMKDZUISNHGIBY
DB00381	HTIQEAQVCYTUBX-UHFFFAOYSA-N	HTIQEAQVCYTUBX
DB00382	YLJREFDVOIBQDA-UHFFFAOYSA-N	YLJREFDVOIBQDA
DB00383	DUDKAZCAISNGQN-UHFFFAOYSA-N	DUDKAZCAISNGQN
DB00384	FNYLWPVRPXGIIP-UHFFFAOYSA-N	FNYLWPVRPXGIIP
DB00385	ZOCKGBMQLCSHFP-KQRAQHLDSA-N	ZOCKGBMQLCSHFP
DB00387	WYDUSKDSKCASEF-UHFFFAOYSA-N	WYDUSKDSKCASEF
DB00388	SONNWYBIRXJNDC-VIFPVBQESA-N	SONNWYBIRXJNDC
DB00389	CFOYWRHIYXMDOT-UHFFFAOYSA-N	CFOYWRHIYXMDOT
DB00390	LTMHDMANZUZIPE-PUGKRICDSA-N	LTMHDMANZUZIPE
DB00391	BGRJTUBHPOOWDU-UHFFFAOYSA-N	BGRJTUBHPOOWDU
DB00392	CDOZDBSBBXSXLB-UHFFFAOYSA-N	CDOZDBSBBXSXLB
DB00393	UIAGMCDKSXEBJQ-UHFFFAOYSA-N	UIAGMCDKSXEBJQ
DB00394	KUVIULQEHSCUHY-XYWKZLDCSA-N	KUVIULQEHSCUHY
DB00395	OFZCIYFFPZCNJE-UHFFFAOYSA-N	OFZCIYFFPZCNJE
DB00396	RJKFOVLPORLFTN-LEKSSAKUSA-N	RJKFOVLPORLFTN
DB00397	DLNKOYKMWOXYQA-CBAPKCEASA-N	DLNKOYKMWOXYQA
DB00398	MLDQJTXFUGDVEO-UHFFFAOYSA-N	MLDQJTXFUGDVEO
DB00399	XRASPMIURGNCCH-UHFFFAOYSA-N	XRASPMIURGNCCH
DB00400	DDUHZTYCFQRHIY-RBHXEPJQSA-N	DDUHZTYCFQRHIY
DB00401	VKQFCGNPDRICFG-UHFFFAOYSA-N	VKQFCGNPDRICFG
DB00402	GBBSUAFBMRNDJC-INIZCTEOSA-N	GBBSUAFBMRNDJC
DB00403	YRALAIOMGQZKOW-HYAOXDFASA-N	YRALAIOMGQZKOW
DB00404	VREFGVBLTWBCJP-UHFFFAOYSA-N	VREFGVBLTWBCJP
DB00405	ZDIGNSYAACHWNL-HNNXBMFYSA-N	ZDIGNSYAACHWNL
DB00406	LGLFFNDHMLKUMI-UHFFFAOYSA-N	LGLFFNDHMLKUMI
DB00408	XJGVXQDUIWGIRW-UHFFFAOYSA-N	XJGVXQDUIWGIRW
DB00409	GUJRSXAPGDDABA-NSHDSACASA-N	GUJRSXAPGDDABA
DB00410	MINDHVHHQZYEEK-HBBNESRFSA-N	MINDHVHHQZYEEK
DB00411	VPJXQGSRWJZDOB-UHFFFAOYSA-O	VPJXQGSRWJZDOB
DB00412	YASAKCUCGLMORW-UHFFFAOYSA-N	YASAKCUCGLMORW
DB00413	FASDKYOPVNHBLU-ZETCQYMHSA-N	FASDKYOPVNHBLU
DB00414	VGZSUPCWNCWDAN-UHFFFAOYSA-N	VGZSUPCWNCWDAN
DB00415	AVKUERGKIZMTKX-NJBDSQKTSA-N	AVKUERGKIZMTKX
DB00416	JFXBEKISTKFVAB-AJQTZOPKSA-N	JFXBEKISTKFVAB
DB00417	BPLBGHOLXOTWMN-MBNYWOFBSA-N	BPLBGHOLXOTWMN
DB00418	KQPKPCNLIDLUMF-UHFFFAOYSA-N	KQPKPCNLIDLUMF
DB00419	UQRORFVVSGFNRO-UTINFBMNSA-N	UQRORFVVSGFNRO
DB00420	ZGUGWUXLJSTTMA-UHFFFAOYSA-N	ZGUGWUXLJSTTMA
DB00421	LXMSZDCAJNLERA-ZHYRCANASA-N	LXMSZDCAJNLERA
DB00422	DUGOZIWVEXMGBE-UHFFFAOYSA-N	DUGOZIWVEXMGBE
DB00423	GNXFOGHNGIVQEH-UHFFFAOYSA-N	GNXFOGHNGIVQEH
DB00424	RKUNBYITZUJHSG-VFSICIBPSA-N	RKUNBYITZUJHSG
DB00425	ZAFYATHCZYHLPB-UHFFFAOYSA-N	ZAFYATHCZYHLPB
DB00426	GGXKWVWZWMLJEH-UHFFFAOYSA-N	GGXKWVWZWMLJEH
DB00427	CBEQULMOCCWAQT-WOJGMQOQSA-N	CBEQULMOCCWAQT
DB00428	ZSJLQEPLLKMAKR-GKHCUFPYSA-N	ZSJLQEPLLKMAKR
DB00429	DLJKPYFALUEJCK-WJDSMEDOSA-M	DLJKPYFALUEJCK
DB00430	PWAUCHMQEXVFJR-PMAPCBKXSA-N	PWAUCHMQEXVFJR
DB00431	JLYXXMFPNIAWKQ-UHFFFAOYSA-N	JLYXXMFPNIAWKQ
DB00432	VSQQQLOSPVPRAZ-RRKCRQDMSA-N	VSQQQLOSPVPRAZ
DB00433	WIKYUJGCLQQFNW-UHFFFAOYSA-N	WIKYUJGCLQQFNW
DB00434	JJCFRYNCJDLXIK-UHFFFAOYSA-N	JJCFRYNCJDLXIK
DB00435	MWUXSHHQAYIFBG-UHFFFAOYSA-N	MWUXSHHQAYIFBG
DB00436	HDWIHXWEUNVBIY-UHFFFAOYSA-N	HDWIHXWEUNVBIY
DB00437	OFCNXPDARWKPPY-UHFFFAOYSA-N	OFCNXPDARWKPPY
DB00438	ORFOPKXBNMVMKC-DWVKKRMSSA-N	ORFOPKXBNMVMKC
DB00439	SEERZIQQUAZTOL-ANMDKAQQSA-N	SEERZIQQUAZTOL
DB00440	IEDVJHCEMCRBQM-UHFFFAOYSA-N	IEDVJHCEMCRBQM
DB00441	SDUQYLNIPVEERB-QPPQHZFASA-N	SDUQYLNIPVEERB
DB00442	QDGZDCVAUDNJFG-FXQIFTODSA-N	QDGZDCVAUDNJFG
DB00443	UREBDLICKHMUKA-DVTGEIKXSA-N	UREBDLICKHMUKA
DB00444	NRUKOCRGYNPUPR-QBPJDGROSA-N	NRUKOCRGYNPUPR
DB00445	AOJJSUZBOXZQNB-VTZDEGQISA-N	AOJJSUZBOXZQNB
DB00446	WIIZWVCIJKGZOK-RKDXNWHRSA-N	WIIZWVCIJKGZOK
DB00447	JAPHQRWPEGVNBT-UTUOFQBUSA-N	JAPHQRWPEGVNBT
DB00448	MJIHNNLFOKEZEW-UHFFFAOYSA-N	MJIHNNLFOKEZEW
DB00449	OCUJLLGVOUDECM-UHFFFAOYSA-N	OCUJLLGVOUDECM
DB00450	RMEDXOLNCUSCGS-UHFFFAOYSA-N	RMEDXOLNCUSCGS
DB00451	XUIIKFGFIJCVMT-LBPRGKRZSA-N	XUIIKFGFIJCVMT
DB00452	PGBHMTALBVVCIT-VCIWKGPPSA-N	PGBHMTALBVVCIT
DB00453	BXTHDFJCJQJHKD-KMVLDZISSA-N	BXTHDFJCJQJHKD
DB00454	XADCESSVHJOZHK-UHFFFAOYSA-N	XADCESSVHJOZHK
DB00455	JCCNYMKQOSZNPW-UHFFFAOYSA-N	JCCNYMKQOSZNPW
DB00456	XIURVHNZVLADCM-IUODEOHRSA-N	XIURVHNZVLADCM
DB00457	IENZQIKPVFGBNW-UHFFFAOYSA-N	IENZQIKPVFGBNW
DB00458	BCGWQEUPMDMJNV-UHFFFAOYSA-N	BCGWQEUPMDMJNV
DB00459	IHUNBGSDBOWDMA-AQFIFDHZSA-N	IHUNBGSDBOWDMA
DB00460	YTZALCGQUPRCGW-ZSFNYQMMSA-N	YTZALCGQUPRCGW
DB00461	BLXXJMDCKKHMKV-UHFFFAOYSA-N	BLXXJMDCKKHMKV
DB00462	LZCOQTDXKCNBEE-SSOILNFBSA-N	LZCOQTDXKCNBEE
DB00463	FWJKNZONDWOGMI-UHFFFAOYSA-N	FWJKNZONDWOGMI
DB00464	GROJOWHVXQYQGN-UHFFFAOYSA-M	GROJOWHVXQYQGN
DB00465	OZWKMVRBQXNZKK-UHFFFAOYSA-N	OZWKMVRBQXNZKK
DB00466	RYEFFICCPKWYML-TZWFEERXSA-N	RYEFFICCPKWYML
DB00467	IDYZIJYBMGIQMJ-UHFFFAOYSA-N	IDYZIJYBMGIQMJ
DB00468	LOUPRKONTZGTKE-WZBLMQSHSA-N	LOUPRKONTZGTKE
DB00469	LZNWYQJJBLGYLT-UHFFFAOYSA-N	LZNWYQJJBLGYLT
DB00470	CYQFCXCEBYINGO-IAGOWNOFSA-N	CYQFCXCEBYINGO
DB00471	UCHDWCPVSPXUMX-TZIWLTJVSA-N	UCHDWCPVSPXUMX
DB00472	RTHCYVBBDHJXIQ-UHFFFAOYSA-N	RTHCYVBBDHJXIQ
DB00473	DKLKMKYDWHYZTD-UHFFFAOYSA-N	DKLKMKYDWHYZTD
DB00474	NZXKDOXHBHYTKP-UHFFFAOYSA-N	NZXKDOXHBHYTKP
DB00475	BUCORZSTKDOEKQ-UHFFFAOYSA-N	BUCORZSTKDOEKQ
DB00476	ZEUITGRIYCTCEM-KRWDZBQOSA-N	ZEUITGRIYCTCEM
DB00477	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	ZPEIMTDSQAKGNT
DB00478	UBCHPRBFMUDMNC-UHFFFAOYSA-N	UBCHPRBFMUDMNC
DB00479	LKCWBDHBTVXHDL-RMDFUYIESA-N	LKCWBDHBTVXHDL
DB00480	GOTYRUGSSMKFNF-UHFFFAOYSA-N	GOTYRUGSSMKFNF
DB00481	GZUITABIAKMVPG-UHFFFAOYSA-N	GZUITABIAKMVPG
DB00482	RZEKVGVHFLEQIL-UHFFFAOYSA-N	RZEKVGVHFLEQIL
DB00483	OZLPUNFFCJDMJD-UHFFFAOYSA-N	OZLPUNFFCJDMJD
DB00484	XYLJNLCSTIOKRM-UHFFFAOYSA-N	XYLJNLCSTIOKRM
DB00485	YFAGHNZHGGCZAX-JKIFEVAISA-N	YFAGHNZHGGCZAX
DB00486	GECBBEABIDMGGL-RTBURBONSA-N	GECBBEABIDMGGL
DB00487	FHFYDNQZQSQIAI-UHFFFAOYSA-N	FHFYDNQZQSQIAI
DB00488	UUVWYPNAQBNQJQ-UHFFFAOYSA-N	UUVWYPNAQBNQJQ
DB00489	ZBMZVLHSJCTVON-UHFFFAOYSA-N	ZBMZVLHSJCTVON
DB00490	QWCRAEMEVRGPNT-UHFFFAOYSA-N	QWCRAEMEVRGPNT
DB00491	IBAQFPQHRJAVAV-ULAWRXDQSA-N	IBAQFPQHRJAVAV
DB00492	BIDNLKIUORFRQP-XYGFDPSESA-N	BIDNLKIUORFRQP
DB00493	GPRBEKHLDVQUJE-QSWIMTSFSA-N	GPRBEKHLDVQUJE
DB00494	JRURYQJSLYLRLN-BJMVGYQFSA-N	JRURYQJSLYLRLN
DB00495	HBOMLICNUCNMMY-XLPZGREQSA-N	HBOMLICNUCNMMY
DB00496	HXGBXQDTNZMWGS-RUZDIDTESA-N	HXGBXQDTNZMWGS
DB00497	BRUQQQPBMZOVGD-XFKAJCMBSA-N	BRUQQQPBMZOVGD
